GEO.id2,HC01_VC03,HC01_VC27,HC01_VC74,HC01_VC85,HC01_VC86
Id2,Estimate; EMPLOYMENT STATUS - Population 16 years and over,Estimate; COMMUTING TO WORK - Workers 16 years and over,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Median household income (dollars),Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Mean household income (dollars)
92004,2111,707,1225,39514,52922
92007,9479,6083,4484,105469,146851
92008,23121,14614,11374,81073,106871
92009,34569,21254,16485,120090,154434
92010,12269,6997,5783,101402,118646
92011,19422,11206,9432,110505,145387
92014,11755,6854,6104,128679,204908
92019,35355,20007,14888,80791,98908
92020,45793,24857,19052,52264,72647
92021,55155,30902,22200,54154,71837
92024,41787,25259,19815,103417,147861
92025,40463,24488,15181,55703,78902
92026,39162,22990,16378,67122,84151
92027,44775,26521,16194,60802,79171
92028,39103,20815,16532,64801,88676
92029,15668,9804,6990,85363,108636
92036,1958,843,1105,53750,56084
92037,33532,18231,17108,107094,180465
92040,34985,20963,14919,70513,85942
92054,35011,22045,15829,56170,80637
92055,11731,11535,106,-,N
92056,44822,25288,19872,70636,85407
92057,46033,26020,19281,66844,86449
92058,33366,20674,14155,43992,58356
92059,902,334,422,90203,118596
92060,101,24,70,-,63856
92061,1396,684,628,41841,93705
92064,39308,23412,15811,102292,129925
92065,30477,18125,12090,83382,100673
92066,431,191,188,59500,71127
92067,7662,3168,2994,130769,187966
92069,38302,23573,14446,65485,84483
92070,754,300,372,43333,66488
92071,45765,28162,19404,81716,91595
92075,10886,6705,5488,103608,147394
92078,37642,21656,17306,74094,96935
92081,24204,14231,10510,66397,79707
92082,15346,8122,6126,81857,96611
92083,29760,18939,11182,56215,69434
92084,40165,23817,15175,61584,83983
92086,1571,456,751,33173,55697
92091,1304,611,644,136250,167150
92101,36390,22323,22356,60417,91952
92102,34832,21928,14454,44801,60759
92103,31458,21832,17971,74523,103923
92104,38609,27531,20968,59202,79211
92105,55407,31177,21539,40272,53791
92106,15800,9553,7347,99250,136760
92107,26301,18005,13157,77631,99297
92108,19569,13235,10835,69008,83018
92109,44611,32497,22747,72945,94491
92110,24635,14364,11041,65211,82343
92111,40536,24511,16957,65098,81555
92113,42375,25320,13041,33125,43669
92114,55759,30213,17789,61430,75208
92115,54429,31347,21307,47536,66463
92116,30296,22348,16681,64959,85300
92117,46470,28739,20793,71472,89439
92118,18864,10820,8486,99641,142139
92119,19732,11575,9394,79121,97151
92120,24227,14585,11406,88202,112607
92121,4143,2737,1794,103953,127609
92122,42084,24191,19812,76872,93983
92123,25701,16349,11571,73272,91066
92124,23481,15053,10917,86068,108214
92126,67755,46021,24510,92061,104893
92127,32829,20221,14937,127227,164694
92128,40889,24163,20524,94925,113831
92129,42398,27518,17744,120279,136264
92130,40833,25649,19126,141926,184053
92131,26114,16363,11572,125035,154391
92132,0,0,0,-,-
92134,258,186,0,-,-
92135,944,940,0,-,-
92139,29187,15944,10415,60656,71045
92140,3319,2949,12,-,N
92145,1555,1162,625,141691,237589
92147,562,553,0,-,-
92154,69152,35871,21626,63638,73587
92155,486,486,0,-,-
92173,23467,11964,7903,38911,49558
92201,49259,25812,21253,42329,56529
92203,24275,13083,11219,67878,92835
92210,4839,1607,2611,103365,187329
92211,22871,8768,12726,60531,91552
92220,26690,9745,11640,40055,52526
92222,0,0,0,-,-
92223,39418,20703,16189,68739,83322
92225,18100,6064,6009,39288,54416
92227,19595,8682,7412,44127,60967
92230,2818,1185,984,34615,46736
92231,29946,13475,9237,37703,55707
92233,6321,1005,1005,35347,47827
92234,41681,22319,17872,43423,60835
92236,32656,19229,12953,34463,45215
92239,155,32,49,53750,64008
92240,25942,12350,11812,35879,45444
92241,6662,2353,3488,30658,45304
92242,1045,335,626,29714,42138
92243,37378,17268,13189,43842,64037
92249,5505,2594,1828,46786,56824
92250,6203,3022,2409,51758,62817
92251,17386,7898,5211,83909,94451
92252,7634,3012,3822,38405,52559
92253,32619,16551,14911,78228,117802
92254,7833,4309,2816,26830,36107
92256,2810,1473,1461,49563,57305
92257,1305,395,705,17694,30612
92258,650,219,229,-,29365
92259,158,53,79,30114,39665
92260,28918,14444,15577,53750,78759
92262,24758,11924,13100,47840,75894
92264,18091,7592,10846,47679,77595
92266,103,50,93,27663,30933
92267,5,5,5,-,N
92268,509,131,285,39234,58225
92270,16725,5705,9402,64754,118173
92273,1307,556,452,26071,35808
92274,12330,6025,5008,29330,40343
92275,1581,722,708,30259,42630
92276,6094,2444,2662,41302,52859
92277,17369,9398,9114,39466,50888
92278,3823,3676,191,51528,58679
92280,17,17,17,-,N
92281,1794,845,665,35536,45552
92282,1128,515,486,35754,47107
92283,1448,511,646,27000,42245
92284,20759,9423,10670,42723,56410
92285,2192,699,1105,28650,39035
92301,22451,8836,8151,33919,45615
92304,23,14,14,-,N
92305,460,189,228,63594,81198
92307,29301,14131,12599,56579,82067
92308,32357,13814,14062,45585,62261
92309,492,343,215,38977,48507
92310,5718,4285,2414,50621,57768
92311,24032,11884,11506,41757,54330
92313,10325,5631,4279,65565,75768
92314,9146,4419,4464,51333,65780
92315,4216,2119,2165,50047,71917
92316,22569,12201,7505,53648,62743
92320,6964,2813,3310,49619,67771
92321,983,476,442,73311,77931
92322,581,256,294,35179,54685
92324,43375,24011,17718,48578,61049
92325,7112,3840,3618,57118,67825
92327,591,166,257,35905,47375
92328,302,246,172,29605,43384
92332,11,7,8,-,N
92333,300,117,185,72109,86918
92335,73358,39598,24750,47226,57085
92336,70708,44471,23408,87744,99141
92337,29276,18047,9613,76046,86131
92338,0,0,0,-,-
92339,996,577,504,65167,76984
92341,219,57,130,-,30673
92342,5447,2342,2484,72872,76738
92344,17400,9468,6103,80230,91711
92345,58903,27517,23273,46696,59368
92346,46686,22997,16944,60732,80612
92347,708,259,235,43750,49799
92352,4955,2700,2380,73875,97619
92354,17745,9012,7503,54877,81819
92356,5167,1515,2293,27708,43416
92358,807,355,422,41635,55402
92359,7178,4074,2997,56590,70006
92363,4088,1781,2259,34159,43554
92364,0,0,0,-,-
92365,2161,708,995,54630,55658
92368,696,285,278,33300,56259
92371,13818,5688,5361,53545,63391
92372,5165,2239,2110,52206,69637
92373,26762,14843,13011,65403,97538
92374,33665,17461,13048,67606,87180
92376,64612,34159,21515,50359,60705
92377,15430,8828,5389,77094,89478
92378,198,144,66,76538,83088
92382,3720,1995,1867,59547,73362
92384,17,6,11,-,69400
92385,237,91,123,41635,60660
92386,1636,808,952,30455,45507
92389,121,32,89,26094,27092
92391,2249,1107,963,48063,63249
92392,41968,20472,15718,58063,67953
92394,24871,10503,8044,48730,60324
92395,30927,13963,13145,43395,59925
92397,3305,1931,1743,62118,85039
92398,1551,741,627,61055,70321
92399,41826,23084,18308,58570,76747
92401,1440,545,708,23043,32411
92404,44832,22902,17465,42051,53583
92405,22188,10871,8756,38762,47073
92407,50405,24894,16465,56819,69533
92408,11401,5279,3789,38949,49291
92410,31564,14841,12391,27383,39797
92411,18314,8353,6390,37266,50291
92501,16982,9705,6680,55192,67066
92503,71134,40367,25088,62998,76678
92504,45722,24701,16411,60211,74793
92505,38921,22685,13334,62232,73311
92506,37023,21194,14869,87190,111240
92507,47942,24184,16824,44912,59096
92508,30629,18754,10239,103942,118563
92509,60314,32993,19506,63719,74737
92518,931,259,520,67365,81587
92530,41786,22214,15161,51922,65121
92532,16024,9515,6291,84173,91390
92536,2389,1118,1061,55433,69043
92539,3665,1372,1582,42598,57390
92543,28349,11461,12990,31447,41533
92544,37107,16026,15435,46375,63725
92545,32605,12296,15105,44166,55914
92548,6099,2814,2300,41332,53146
92549,2365,1264,1266,64068,69679
92551,24610,13478,8054,54955,65044
92553,54612,28834,18304,48329,59072
92555,32837,19001,10699,81104,91553
92557,39974,22209,13892,67121,78020
92561,1557,841,787,80964,90019
92562,48136,26461,19712,81500,103296
92563,46760,25696,17466,86580,99749
92567,7550,3698,2623,61023,71168
92570,44514,21403,13705,47696,64298
92571,39533,21417,12348,56921,66289
92582,11770,6339,4042,61667,69561
92583,24985,11689,9213,41169,56087
92584,38990,21669,14671,85527,96151
92585,16089,8340,5889,65188,82364
92586,17820,5996,9317,36887,50145
92587,13643,7488,5668,71838,89648
92590,3557,2165,1494,69643,106561
92591,31090,17721,12965,77234,95539
92592,62062,36607,24105,99049,112874
92595,25589,13972,9240,69805,82314
92596,19585,11803,7556,97713,106765
92602,18990,12533,8862,103367,130019
92603,15273,9380,7816,120915,186782
92604,23243,13366,9860,97901,123861
92606,18790,11812,8205,92554,120018
92610,9350,6738,4180,128050,146137
92612,29061,14985,12594,75556,107914
92614,19702,12716,9247,93410,118083
92617,16310,6504,4128,41361,76045
92618,27422,17362,14045,103758,127432
92620,37826,22965,18112,102815,125062
92624,5571,3669,2704,100132,122218
92625,10806,5446,5808,139561,231799
92626,42778,28712,18889,85662,105653
92627,49975,33574,21860,64454,90616
92629,22983,13537,11652,90078,131639
92630,50818,32925,21211,87059,110184
92637,16303,3315,11251,40837,57706
92646,46731,27941,21402,94205,114433
92647,49566,30761,21062,77761,96274
92648,40112,25777,19576,91410,135809
92649,29028,17703,14282,91398,119879
92651,21130,12003,11035,120302,201477
92653,24380,15642,9732,101327,137149
92655,7042,3518,2526,41923,55883
92656,40449,28708,19297,105964,124505
92657,8173,5064,3912,215000,323012
92660,29261,16613,15153,118971,188038
92661,3212,1676,1616,102279,195325
92662,2525,1424,1425,97591,206841
92663,18880,12286,10018,102017,145917
92672,28835,17930,14197,77733,111475
92673,23611,13813,10355,144331,181702
92675,29235,16759,12390,82532,126640
92676,1817,1197,849,100282,126225
92677,54320,33532,25338,98743,136155
92678,456,354,221,81354,101733
92679,25808,16815,10762,153053,194030
92683,75997,41433,27700,57546,78698
92688,34356,24605,16090,103215,123638
92691,41801,25915,16665,106581,123164
92692,40182,23969,17983,108252,134550
92694,17654,12039,8030,154384,200038
92701,36697,22834,12693,41934,53427
92703,54511,31642,13705,52970,67892
92704,69165,43588,20072,63056,77776
92705,37064,22801,14940,94194,136127
92706,26415,16161,9124,58648,83850
92707,48439,31258,13787,65919,81210
92708,47642,26916,18856,85536,107172
92780,48156,30921,19705,67057,87078
92782,18366,12529,8422,106125,142264
92801,50485,30963,18038,54476,71060
92802,32787,19762,11475,54414,70311
92804,69352,39927,24301,55736,73165
92805,55188,34090,18789,59934,74573
92806,32238,20998,12415,66372,82135
92807,30048,18528,12272,104530,125214
92808,16522,10870,7440,121250,153222
92821,30398,19049,13879,86070,106163
92823,2938,2072,1243,138831,154167
92831,31317,19238,12458,64218,85513
92832,20036,11754,8118,61493,77146
92833,41530,24626,16184,73162,94211
92835,19445,11082,8429,98415,132886
92840,44768,27109,14818,64782,80615
92841,27956,15481,9527,57763,72806
92843,35956,21210,11703,56274,72060
92844,19344,11131,6572,56836,69135
92845,13570,7867,5642,98074,113327
92860,21752,10452,7019,92199,111027
92861,4982,2406,1984,143077,181264
92865,16999,11155,6278,97871,106645
92866,12663,8540,5422,70814,86969
92867,35075,20360,12937,87388,121553
92868,22821,12383,7898,62856,77161
92869,29653,18365,11442,96417,122740
92870,42906,26865,16876,88610,105597
92879,35841,21411,14460,61783,74582
92880,50245,30868,17667,100175,111134
92881,26328,14964,9765,94498,114382
92882,55758,33306,21807,70235,86635
92883,25611,15112,10298,99231,116640
92886,40033,23980,16319,119528,148029
92887,16104,9765,6628,133542,163698
93001,27279,16301,12567,62407,81396
93003,41513,23522,19106,74012,92236
93004,24248,13922,10718,80726,94987
93010,35130,20372,15427,90260,115840
93012,30557,17694,13209,102756,127635
93013,14173,8588,6330,72791,110016
93015,13091,7637,4997,62819,76446
93021,30277,19463,11747,101627,129122
93022,5896,3331,2517,73015,95201
93023,17193,9903,7766,71661,110521
93030,45048,27771,14865,64552,82714
93033,60609,35741,16948,57829,73936
93035,23618,14660,9982,85363,100485
93036,35275,21945,12838,65374,82245
93040,1406,815,570,48750,58798
93041,19117,11982,7127,62032,72405
93042,99,92,0,-,-
93043,251,243,29,86250,122286
93060,25559,14904,9796,56478,72581
93063,46249,27785,19024,86667,105103
93064,0,0,0,-,-
93065,58306,36835,24008,97485,122140
93066,2785,1615,1097,92417,124098
93067,552,375,342,64904,111034
93101,26695,17894,12801,54360,75344
93103,17445,11960,7324,83342,116545
93105,22098,12786,10949,88671,117924
93108,9528,4189,4166,134667,251067
93109,10719,6228,4714,97759,133325
93110,14063,7804,6319,81375,121183
93111,15417,9237,6414,107577,135319
93117,51355,27142,15516,61892,84853
93201,853,374,336,30000,37898
93202,2664,1264,1075,47753,54462
93203,14881,8381,5159,37191,47076
93204,9871,3274,2197,34638,43412
93205,1273,344,718,23684,38723
93206,1316,716,569,36224,48798
93207,233,67,128,32778,43606
93208,48,2,48,-,N
93210,14422,6043,4712,53976,72256
93212,19924,4396,4335,36875,46152
93215,42665,18608,11854,39032,53662
93218,642,313,267,26964,42271
93219,6903,3433,2429,27941,41512
93220,186,62,121,-,N
93221,11322,5988,4928,51408,75443
93222,1122,512,614,60833,71969
93223,7728,3850,2652,37571,47751
93224,317,123,151,51250,58662
93225,3954,1722,1909,40296,56170
93226,187,112,104,64286,68225
93230,49407,26512,21516,54697,71836
93234,4743,2389,1809,25461,33491
93235,2825,1355,1100,29898,37513
93238,1208,645,700,62963,84820
93239,1233,763,399,54830,51007
93240,6030,1948,2934,35783,51817
93241,11784,6752,4141,35872,43679
93242,2495,1214,1035,40417,60631
93243,1348,681,656,38750,48031
93244,353,127,164,54444,67446
93245,27804,17896,12051,54508,69475
93247,13531,6611,5092,33507,47339
93249,1430,871,532,34464,40630
93250,10494,5333,3525,35738,45928
93251,210,78,79,43594,57753
93252,2801,420,558,33611,50494
93254,460,196,211,44886,52739
93255,691,178,389,23750,43061
93256,3750,1880,1429,29173,36980
93257,55153,26151,21601,39645,56000
93258,1800,776,550,22500,41685
93260,168,45,76,38571,51525
93261,2155,915,725,25169,32799
93262,75,29,0,-,-
93263,14615,7052,5251,41173,58559
93265,3066,1448,1707,59556,77411
93266,930,467,322,35761,44270
93267,5198,2330,1898,31959,50671
93268,12810,6360,5699,45128,61417
93270,4085,1976,1445,38322,55311
93271,2012,951,1043,63424,79597
93272,2814,1387,1037,33995,43915
93274,51932,27955,21601,49209,63707
93276,112,38,55,28542,44718
93277,39488,21755,18163,55680,74488
93280,20816,7961,5853,36565,48165
93283,1843,631,958,31071,35646
93285,1723,531,1068,43846,54402
93286,6918,3582,2891,41070,53775
93287,74,32,34,78750,76976
93291,40211,20587,16366,51054,76264
93292,29656,15842,13470,51556,63037
93301,9072,4341,4793,35561,50541
93304,36400,18825,15223,36388,47490
93305,26249,12057,10714,31608,42456
93306,50394,26750,21743,52512,69730
93307,58540,29496,21942,36886,48272
93308,40976,19633,19401,44410,61126
93309,46881,26167,21853,48742,62654
93311,33827,20412,14223,92188,119061
93312,44357,26836,19124,94308,112681
93313,38081,22230,13267,72169,84969
93314,20462,11680,8566,105414,131414
93401,24860,14811,12292,59160,87858
93402,13257,7148,6375,73158,94135
93405,33669,13245,8410,44464,69160
93410,0,0,0,-,-
93420,25074,13411,11817,77887,97964
93422,26648,16056,12610,75169,95093
93424,684,402,488,78182,128061
93426,1636,984,508,83523,91986
93427,4712,2846,2137,77140,88524
93428,5587,2500,2910,66731,86297
93429,132,79,47,60893,70098
93430,2812,1420,1515,61151,86357
93432,866,410,423,76250,91012
93433,10415,6154,5321,61482,76229
93434,5060,3089,1944,44000,58222
93436,43037,23002,17749,55794,75579
93437,2331,1833,950,63364,70931
93440,1264,787,486,65608,88199
93441,864,644,402,102500,132877
93442,9642,4891,5109,62806,74891
93444,16532,9048,7057,79683,96382
93445,6052,3417,2589,56250,70446
93446,35703,21717,17200,65486,85527
93449,7324,3925,4081,77316,99264
93450,567,276,219,32969,52423
93451,3070,1735,1325,61521,87824
93452,585,379,233,-,57573
93453,2805,1465,1368,50788,74173
93454,29719,17672,11725,57573,71931
93455,35272,20687,15224,78007,94341
93458,39074,24128,13234,49426,61984
93460,4208,2398,1993,92618,116503
93461,1226,719,546,58214,72654
93463,6748,4066,3227,76850,113262
93465,6974,4206,3175,80894,103495
93501,3881,1569,1948,33768,44600
93505,10499,3687,4101,45196,57502
93510,6742,3554,2688,92727,111275
93512,247,146,124,42639,37048
93513,1344,738,710,57500,63828
93514,12058,6452,6219,55208,69530
93516,1868,697,970,42188,53139
93517,658,375,246,49034,58360
93518,815,282,425,32750,55717
93519,28,0,28,-,N
93522,34,4,24,-,24713
93523,2089,1287,1072,62937,74003
93524,168,166,0,-,-
93526,578,242,316,46591,60246
93527,1630,693,751,71904,86604
93528,96,0,63,-,N
93529,236,114,139,53482,65252
93530,10,4,10,-,N
93531,313,128,160,73889,82801
93532,2429,1085,1056,57667,75915
93534,29884,13146,14187,37883,46459
93535,52906,23818,21171,42978,54445
93536,56039,26694,21380,72634,85009
93541,372,280,181,-,66899
93543,11049,5113,3686,41626,67553
93544,944,357,469,50265,65309
93545,1340,756,749,41583,53639
93546,7658,5720,3222,63848,79017
93549,246,124,125,44803,65112
93550,53661,26527,21445,39279,52134
93551,40034,21967,16249,87628,104279
93552,29576,15083,10147,60612,68924
93553,1735,625,787,58105,79058
93554,143,22,103,26037,32468
93555,25660,13809,13138,60000,76849
93558,221,38,74,26029,60336
93560,15964,7821,6894,55526,69327
93561,27795,11200,11438,63042,77413
93562,1193,527,726,33333,52914
93563,402,174,129,83875,96369
93591,4912,1860,1860,44487,51369
93592,57,27,44,-,62450
93601,1584,523,663,56455,67749
93602,3447,1584,1579,65136,73497
93603,99,43,56,-,191521
93604,667,230,374,81036,104887
93605,103,62,53,85313,88575
93606,596,216,202,30543,38816
93608,716,386,268,34408,38954
93609,4429,2145,1581,44068,57624
93610,18695,5158,4957,41234,59500
93611,37133,22090,15694,84028,97696
93612,27640,15214,13420,40687,52659
93614,9157,3296,4479,60101,77270
93615,4237,1996,1452,34737,44619
93616,1982,959,720,31448,50106
93618,21717,11785,8091,41003,56324
93619,25815,15732,11580,115392,136933
93620,6834,3140,2891,40738,54748
93621,155,64,109,53661,62634
93622,7468,3693,2789,42965,54492
